1092	161	7144	1212
5220	81	3789	2196
4734	80	1228	1986
7670	161	2170	748
7481	81	4164	1515
10451	150	7354	342
4497	72	2570	999
8975	228	3084	3449
7774	173	1417	1732
4245	135	988	3516
6625	59	7401	3512
5083	173	5644	1588
9614	32	5644	376
9468	40	9416	1225
7992	126	7144	2231
7732	135	3789	1658
8782	135	1281	2733
10226	223	4164	1038
4755	135	7784	3749
1892	161	4900	1746
2290	162	7144	178
8347	32	3789	1334
1228	228	5644	1979
2349	161	8405	105
4164	150	7481	215
7879	54	1892	3779
6336	54	7805	893
2290	158	120	3975
5212	80	9488	367
5220	162	1892	2620
2504	161	2985	3991
8943	80	4705	940
2974	129	3738	286
3094	54	1422	2518
2899	54	5535	2454
5729	195	3738	50
4560	161	8943	1794
3738	21	245	1506
6646	148	5549	130
2390	161	7144	1738
9488	21	5734	2232
8578	161	2781	3037
8257	80	4660	475
679	195	1655	3919
8488	228	2474	2999
928	161	7718	2959
8943	223	7481	1472
6103	195	1417	3436
7354	161	4164	1977
1337	40	8193	1172
8022	135	5340	3662
6600	161	8892	146
6345	126	1892	1432
4164	150	1444	1827
7481	126	4164	864
9886	197	1417	3334
5059	204	876	2003
1444	9	85	2550
7051	161	8975	461
2985	195	1892	1441
10444	161	8943	1001
8943	81	4164	1075
10375	54	6005	3576
4164	161	4660	3180
1899	162	2570	201
8086	161	959	3072
3512	135	6364	142
4705	223	4695	607
10365	80	6387	2922
9887	197	4164	1768
10061	161	4842	3750
7481	72	4164	775
7859	195	7812	3957
6968	161	2781	2013
2876	192	1915	989
7996	168	6646	502
8943	162	4164	690
7481	135	4542	299
4164	228	2661	96
4164	72	8405	457
4705	162	3676	1546
4406	161	5549	1329
9442	162	3494	1264
5000	72	1892	3857
1757	162	8952	317
8107	161	4705	2046
7059	161	451	1720
9254	5	5502	3789
1890	32	2064	1725
6837	223	4660	2636
6886	223	1228	799
5260	161	5535	2161
5870	161	9996	1698
7481	150	4164	1281
3235	168	1943	1003
915	19	4164	487
1892	72	7144	3734
2290	228	5531	3457
4863	162	1698	1047
4660	162	1232	3639
6934	113	9897	804
2026	227	4950	3829
5083	195	6210	2779
1147	195	8448	2125
10460	195	6179	2368
6086	54	9087	202
7774	195	417	1284
2603	173	2665	3584
5000	162	1899	4000
6336	81	4245	2570
6104	195	51	2864
3184	129	5339	2739
4695	118	3676	2308
3446	161	879	2298
8336	80	4164	1306
3424	161	3457	1762
5239	80	4164	1620
4202	62	1892	1725
3789	162	4560	1650
258	186	1417	1696
5742	21	8943	1068
4164	135	5345	1037
589	54	4705	170
9820	161	8852	2794
2301	161	4164	1599
4543	15	6757	1164
417	179	7774	3611
2603	168	5124	3586
9004	228	1408	3667
367	146	2781	2811
255	192	2292	3123
4164	21	1872	2827
6886	80	3719	1665
9353	54	7992	777
5083	228	5644	1381
7992	161	6336	1116
2781	162	6336	2702
5083	5	5644	1044
8943	135	4841	1937
2290	126	8368	1466
2290	72	1892	3442
5142	21	6778	1111
6098	161	4164	713
7236	49	9416	254
8537	126	1899	7
8943	72	4823	165
6336	73	7322	2286
2587	195	3956	2231
2273	195	362	637
7491	215	10307	292
6475	227	1444	1648
3457	150	8943	1523
7050	5	3578	3924
1126	161	9018	2976
1892	227	7144	1565
5129	162	7738	897
7738	80	2985	2643
4164	150	7144	1117
1092	161	2290	989
1965	54	271	3717
2781	228	8033	1325
1228	195	7144	1750
6726	4	3493	2742
2134	21	203	1002
1228	14	3343	2287
1653	161	9093	2518
2969	195	3738	1885
3457	161	1256	563
4164	135	5559	3042
7144	162	2985	1476
4164	126	2781	3541
4164	45	7481	443
4968	135	3789	1420
8413	162	1150	1978
8488	228	2474	3287
1044	73	1778	3426
2290	135	4705	3491
3099	228	8033	325
1123	21	3851	419
8193	49	2028	367
8943	229	7481	662
446	54	8782	416
4692	54	3931	500
1417	173	3718	464
3020	173	9659	1571
6336	228	469	3600
8943	135	3294	1495
4406	126	3676	1405
7738	150	1892	2068
9887	161	3360	1079
3738	195	4705	2607
8491	80	9384	681
8455	49	8344	1403
7559	161	4748	2770
5340	162	3578	3837
7354	54	4695	668
49	5	8033	3344
4164	114	4406	3441
5000	195	10418	396
5978	161	7144	1029
3315	80	5654	2723
8943	72	4164	312
7774	54	1417	3670
1892	162	4900	1597
4406	228	5644	3226
4705	139	3738	2001
1892	24	4900	1948
5083	228	6210	2128
5083	168	5644	3489
6307	161	417	3292
1228	173	7911	1832
5557	80	10419	2110
5226	43	5644	2883
3738	195	9590	2916
8488	228	2474	1524
85	150	4164	1873
10031	21	2182	3319
2312	162	1092	1439
9338	225	2290	31
4164	135	7354	1126
7451	161	2909	94
4186	32	1444	2038
9586	195	6925	1368
7401	118	3262	2878
2253	161	2985	605
9339	126	7401	1229
7481	45	4164	667
4406	45	4164	856
8734	192	9249	3061
10338	195	8121	2561
8029	90	390	521
7881	54	10419	2385
510	72	2965	2743
2064	81	2290	2271
8051	161	7902	493
9442	126	3494	1914
2290	186	3457	2231
8943	81	4164	3422
7322	162	7738	2099
7805	32	876	298
4681	162	10383	637
4660	126	8335	287
2290	223	7144	1185
4164	229	7144	503
3478	162	8435	418
4164	135	4406	867
2349	54	1444	775
2290	168	1915	2937
7481	223	4823	856
6341	80	6014	3172
4792	168	3457	1628
2648	54	4164	1197
7051	161	8975	2051
1915	168	4316	2678
3799	126	7481	473
6387	135	2390	1004
835	126	5644	3548
1899	67	2985	679
3895	228	7139	2565
7481	135	7354	866
7236	49	5633	356
2349	80	4164	195
9024	43	7952	81
2290	32	7144	768
5921	208	1417	3423
4599	126	2390	2926
1892	126	4560	2875
4164	135	5843	2180
7805	80	4660	3209
7845	54	7144	2122
8943	21	7481	2414
8366	161	7141	1148
7481	162	4406	1861
8975	168	1864	1570
10412	161	6337	232
245	161	4705	1546
5815	135	1680	3892
1892	150	3789	1824
7591	21	9614	864
3718	126	6336	450
5729	195	3738	436
85	21	1444	1909
8086	161	959	2795
7481	150	8943	944
1984	161	2985	1342
2524	150	6260	2512
6475	161	9488	1134
4993	126	7546	848
1892	72	7738	3365
7322	135	9887	3717
7144	89	2985	3713
3771	161	2576	503
876	21	3931	3412
9887	197	4560	2501
7491	180	3931	3367
5742	228	10219	2799
8381	5	5558	1563
4660	195	5549	38
10365	195	2868	360
1804	195	1892	2793
4406	131	7063	220
6354	21	1444	2138
8688	71	6337	820
1417	195	417	2326
4705	135	9895	1497
2240	21	1566	2312
8077	223	4164	60
6890	161	1915	3783
285	126	5654	1535
6345	204	6635	2016
5164	65	1873	1154
7062	54	2541	2967
448	54	8041	788
3457	228	9473	615
3738	98	4705	2113
3605	173	1417	2111
6625	80	6014	2018
4679	192	1228	2848
9588	49	3632	3744
3394	161	2985	1242
10365	72	510	2752
9556	74	1823	3073
4573	150	2394	954
4332	179	4660	2416
7636	54	1892	2111
7302	192	9416	1322
2781	126	7144	3899
8435	126	6014	3831
1653	80	1228	3786
4174	162	4823	2291
3789	162	728	2055
3099	168	8033	64
5644	81	5083	2057
2781	228	8033	599
2064	126	6336	808
4925	162	6130	2664
2679	161	4164	3920
417	186	1417	2452
3782	54	417	2893
8943	150	3552	1307
8943	73	2899	1892
4406	54	1892	3638
5559	72	7144	3067
3346	126	4164	3336
4924	162	6885	544
3068	162	2026	3820
4486	161	6097	3896
3966	135	527	399
4875	162	2390	1808
3676	81	4406	1622
3782	118	1417	3751
2305	126	6419	314
2985	21	1899	808
4366	32	4041	977
9416	228	8975	1182
5220	162	5345	2984
8635	114	2093	972
7738	72	3343	1264
9590	162	325	3542
10365	54	4860	3881
2635	21	2860	2064
876	192	6336	2936
4599	162	4164	1672
4164	176	4705	3602
1474	126	2290	2016
5083	228	5644	32
7172	162	3321	3623
4406	135	5220	2521
3002	80	7481	3940
4560	161	5558	1418
7481	174	3676	1180
2603	162	5284	836
4900	162	4202	1199
3676	135	4823	2652
7051	161	8975	1441
1228	45	3552	253
7144	162	9755	1845
7481	81	3676	685
1374	180	3931	2587
7481	72	7160	3411
1150	173	4164	1903
3931	114	876	2463
873	161	7144	3040
6838	14	7809	1619
1228	45	4164	461
1679	161	4164	1726
7447	148	7805	2145
4245	81	2781	2977
2462	173	4660	1648
1599	81	3093	3217
5083	129	5644	3173
4164	54	7144	3249
3360	72	3718	434
7236	49	5734	3055
5549	195	7805	2181
9173	161	7805	2483
1872	80	8943	2476
7481	135	3343	578
2955	32	4869	3834
3970	162	9914	3621
6260	126	3309	594
7144	135	2679	3699
428	161	4660	3763
4542	161	3360	717
3789	162	5549	2218
5644	98	7591	556
9809	59	10174	2698
7919	21	4573	1115
4406	70	10273	1235
255	129	1235	431
8633	161	5299	2440
2290	131	5985	2260
2889	195	4406	2637
4074	81	740	3531
2811	80	4164	1144
3626	234	4125	1468
5644	192	5933	1402
8086	161	5083	59
1605	195	1417	1859
959	90	5644	397
8943	74	7481	2790
4837	173	10325	3911
7805	195	6336	468
1312	173	10078	3710
4164	45	7481	2251
1249	161	9919	124
10365	236	7185	1403
5536	161	1190	987
9456	162	6645	2629
1157	161	10250	3381
9614	11	5644	3201
6335	80	6387	1254
1892	126	7481	3387
1892	126	5220	1581
667	161	5559	3069
9525	161	7144	3511
10222	195	4580	3468
6336	248	6014	3115
4406	195	4823	1299
7144	195	2985	2650
4786	228	2758	2749
2301	126	7144	3698
2064	73	6406	2355
2352	192	7143	3015
3099	228	8033	681
3020	229	1917	3664
8347	161	1731	338
2899	150	7144	2012
7144	45	2985	3194
9254	161	5759	3693
9206	195	4031	473
7760	126	7481	3191
2290	21	4444	2235
7481	45	8943	308
6345	181	1892	1426
2970	161	3931	2568
5050	80	7481	513
6387	150	7481	2139
4918	192	9267	1149
6645	126	7144	1979
5757	161	343	1267
918	80	7144	1530
2492	114	6179	3036
5083	195	5644	524
7481	81	4164	1553
7236	49	9416	401
876	126	4245	1943
7292	161	417	1899
5644	192	5083	2768
3360	162	4560	1094
9887	126	4164	128
1892	54	10254	1572
4695	45	4406	1898
7144	49	2985	2051
3360	195	7481	425
3519	161	2290	3176
7688	161	4366	85
2909	14	6906	391
7336	161	3931	44
7354	126	4164	1563
9416	8	6661	3187
1417	21	417	2559
10303	195	3626	567
7354	126	3789	1395
4705	168	3738	600
3718	223	1417	3875
6109	161	5858	822
7481	135	7322	1710
6406	228	2064	611
1558	161	4660	2974
868	162	7753	1768
3931	173	6006	541
4805	231	5644	3845
8335	161	1228	1835
4406	162	4705	60
5549	195	7144	466
7236	49	3765	68
2504	54	7144	3581
3718	195	7447	660
7051	161	9416	1494
6104	114	1417	79
6964	114	2064	1893
6142	195	4342	884
417	249	7292	1949
3743	54	2290	2368
10304	192	1417	413
7354	161	4164	1442
7051	161	8975	1949
9093	150	2290	2123
2679	72	1892	3075
7904	228	9521	2775
5985	54	2290	2383
2390	161	7144	373
9456	49	2390	2079
7481	126	4164	1529
3099	162	367	1237
7481	126	8943	1231
4164	94	7144	2736
4164	54	2985	3566
7481	73	1892	3328
10092	80	4164	1040
4164	135	2433	997
1892	197	4164	2004
4164	162	5549	208
6098	162	8952	1434
4965	181	3789	1747
4406	228	6210	787
7354	161	4164	2214
4164	150	9488	1422
1899	72	4900	1989
4164	41	9198	3377
3676	150	4695	1298
10174	72	7354	1571
7481	29	2985	504
5549	210	7144	655
5921	192	1417	953
1892	135	8347	3692
873	126	7144	2856
2288	91	5040	2095
3880	135	6014	1375
894	162	1113	1570
2390	126	7144	1192
8943	169	7481	82
7889	80	9384	2998
3789	162	7992	1856
2848	161	8233	165
8150	162	1899	270
4734	32	6337	1868
1417	126	7774	1984
4900	162	1281	1813
2028	162	2715	2474
9736	135	7738	2472
8943	195	7481	202
4164	223	6925	3649
1207	126	4164	2056
2390	161	7144	523
8943	223	4164	2304
6336	72	4164	2690
1519	54	8335	881
4406	150	4705	984
7063	81	4406	1943
3718	161	417	86
6336	72	4660	108
1228	168	9827	3860
360	161	6435	2067
8835	49	7236	116
10338	126	2290	1582
216	124	4705	878
1417	114	3005	3272
2064	21	6406	1246
5393	162	2026	2472
3924	179	7292	3188
7481	195	4164	1186
1092	161	2390	367
4995	14	3343	2341
10138	161	6225	1056
5535	80	2290	2497
245	49	7236	492
5083	228	5644	2061
4164	81	4705	690
8081	162	3392	278
7162	228	9663	2722
8782	162	6837	1065
6352	21	1406	3352
4841	80	2899	324
510	80	1893	3452
8943	126	7481	2533
7491	195	4164	103
2417	161	8975	2350
2598	80	2290	3221
4823	5	7805	3726
4164	126	4695	491
7144	126	2648	899
1892	161	4841	1616
9614	228	5644	282
3360	126	3152	1000
3714	150	417	3579
8669	116	3491	507
3552	162	1232	3657
7144	114	8121	1374
915	161	4164	1245
4823	162	4164	572
3714	168	1417	3655
8943	223	4164	1112
9025	161	1892	3026
5124	129	2603	3587
8366	80	5770	1115
10114	195	1566	493
5248	208	8459	2599
2648	135	7610	3078
6367	129	9544	784
1199	161	4164	411
7354	161	4164	1794
1417	195	7774	3091
5083	168	5644	1858
9254	173	8288	2909
7338	204	2064	1021
8782	223	2985	129
1899	54	5644	621
6406	173	6386	445
4543	161	10219	766
1892	162	1527	2349
5543	126	4164	1842
360	126	9073	606
8451	161	4795	1613
1232	80	7336	2278
8193	4	9477	1804
5372	54	1899	188
7114	126	3738	270
7144	54	2985	3123
1417	173	417	2864
2390	72	10226	896
4174	162	2679	2375
2293	208	1417	3175
8002	195	1228	2989
1417	81	1048	2396
3718	161	417	591
5000	54	7919	3743
2104	162	7805	3951
7144	135	2390	711
2244	9	8405	93
85	162	1444	2550
1892	80	4841	1180
7114	126	3738	269
5322	195	1662	3356
7591	161	5083	1186
3152	162	1182	999
4164	57	7481	114
2394	173	1417	1305
4230	195	6384	3137
1232	162	4748	3932
7726	161	959	3460
6345	162	1892	3785
1803	126	832	1749
5083	5	5644	1871
7591	168	5644	893
2974	129	3738	1056
10338	161	2985	838
6336	248	5549	448
7188	21	7401	1595
5465	162	6260	184
7144	135	2390	718
7481	81	4164	1219
4164	45	8943	1579
2679	126	1892	3076
2811	80	7481	462
3156	192	6336	3061
9598	162	10176	3100
4406	54	1892	3653
5637	195	9568	3478
2390	161	7144	1409
7354	161	4164	621
9149	162	9829	739
7401	21	7188	816
6645	80	7144	487
9416	204	8975	1524
2290	81	4705	414
2082	195	3738	885
7401	21	9339	650
6660	186	4705	1338
8975	161	9416	640
1956	162	4778	3645
2474	208	1352	3379
7809	162	4846	3524
1699	162	4164	3988
5083	195	5644	431
4406	45	4164	2117
4823	45	4164	548
7774	73	1417	3757
2985	223	7144	1220
9607	161	5083	1621
1100	161	2570	971
7481	73	4164	705
1781	126	2659	85
6130	195	8947	82
7481	223	8943	3731
10338	54	1892	1297
1698	135	10078	3656
821	80	4164	1268
7144	80	4125	1789
4841	135	3789	2209
10370	195	4792	2006
8694	21	2403	1720
187	37	5386	2540
7481	162	4164	3026
1657	161	7144	2048
7354	162	4164	880
2329	129	9062	294
6660	65	4705	458
5502	21	6444	965
3738	173	5083	235
4962	80	4885	6
2329	161	8982	597
3973	32	8526	3609
7904	228	9521	871
2026	162	5242	3005
2985	43	1499	2634
7591	162	5535	2075
444	72	7144	1054
8335	162	4660	682
5266	161	6345	937
1872	161	7481	2831
1641	161	2624	2662
7992	54	1892	2331
6755	161	5310	3089
4332	168	4164	125
5083	5	6210	1229
8782	126	3552	503
5345	80	2648	1314
8952	161	2661	1356
2170	73	4164	749
7992	126	1672	810
5626	195	2390	993
2312	80	7144	1278
9345	66	7144	3926
1679	80	4841	2139
7784	54	2742	3845
7491	161	1952	3224
7585	195	5734	1184
6612	72	1677	622
4498	161	6337	1736
6773	173	1417	3558
3131	80	4164	2278
2390	80	5040	2823
1892	227	4900	3793
8979	161	3915	3764
6646	195	7996	587
8615	161	6494	704
3457	162	10365	607
4741	173	7500	3713
4900	195	7738	2351
1519	179	4660	297
9773	161	5803	712
4242	126	6569	419
5644	192	5083	2953
538	162	6708	2425
5331	228	2064	328
2026	195	8943	1415
2570	72	8311	158
9614	173	1178	2989
5921	192	1417	3195
7904	228	9521	3903
1892	126	6345	3921
2974	129	3738	2359
4216	161	8439	3232
4164	135	10412	838
10072	54	4705	2067
4271	32	7591	3742
2899	72	2570	762
7144	72	10338	949
6387	54	4841	1606
8821	195	5644	453
10043	161	5985	3026
8436	161	6337	142
1276	32	417	2910
6387	150	2390	1788
7292	197	1417	3722
8005	54	8499	2671
2570	161	6337	303
7738	2	7322	2875
538	162	4164	2016
2290	21	2985	1040
5083	168	7783	429
3682	192	1615	2482
4164	45	7481	2644
2064	173	3046	821
8943	81	7481	501
2270	80	2290	3568
4660	168	5229	723
1892	126	2889	1550
5083	118	6210	670
3099	161	2781	3646
326	80	2524	3175
2390	126	4164	1986
1890	32	2064	2533
2026	72	2816	3341
2056	118	7144	3613
4164	21	7144	746
4900	21	1892	2013
4164	81	3457	1448
5299	228	10325	3442
1814	80	4885	1755
1892	74	10338	2485
8943	162	1892	2641
7822	161	4164	1994
4164	162	2290	1936
4695	81	4406	1062
7322	54	6336	1761
7738	54	2182	373
9173	168	1760	3867
4164	135	2811	2295
9416	228	2077	3857
1899	32	1877	130
8646	161	8702	1203
4164	162	8943	561
5644	118	5083	984
51	195	417	3984
8347	162	2679	3373
3457	135	4406	1304
1653	54	4528	2629
7387	161	6435	991
5083	225	5644	2144
3272	162	8077	2060
9736	162	3457	354
7144	223	3251	3398
3815	161	4968	1783
85	161	1444	2466
9332	161	3593	3800
4164	162	7481	1566
4660	135	326	1491
2064	21	947	3313
1337	162	3390	2441
757	162	4823	3730
7051	161	8975	1891
2390	17	1499	1838
2985	161	10338	3414
5083	195	5644	3313
2985	21	285	1611
10418	227	1826	348
8943	21	7481	615
5644	9	9614	878
2182	2	1465	3671
7481	41	4164	89
5083	5	5644	87
2312	126	7144	607
2290	150	4705	486
6591	162	4823	4
8435	161	6014	3332
5220	21	7144	3256
2081	161	4860	3959
538	162	5396	19
5101	228	8106	249
271	228	5703	1334
7481	150	8943	98
3789	80	4406	3747
7845	161	6337	2830
2390	161	7144	2417
5644	32	5535	2017
255	204	7401	362
10222	73	5400	3065
2992	72	3829	3099
245	81	2064	1552
4406	223	4695	2807
5383	80	7144	834
3789	80	4841	2209
2470	173	9300	1967
216	192	3738	193
4573	160	5921	1703
2985	45	3552	3893
6387	212	10365	1571
4786	228	6285	3476
4231	195	8877	1865
1889	162	10412	713
3360	80	7481	289
2182	161	7144	1537
5273	173	6336	2554
2390	21	7144	2101
3962	161	245	2898
5083	66	959	344
4705	135	7354	434
9252	126	2290	3984
1892	73	8943	2806
8678	119	3789	2477
6475	162	9488	2892
7481	188	6591	16
2259	161	9440	3217
4560	162	1150	1202
2570	161	6337	180
7481	89	2985	78
5549	210	7144	3819
5730	195	2270	3074
8335	73	6612	181
4164	162	8943	346
3718	173	1417	1096
3457	162	1873	346
2290	126	6336	930
10338	161	2985	1230
1921	173	7236	1985
8943	161	4560	1213
3771	54	5654	831
8290	32	2003	915
2800	80	6336	1065
2290	80	8347	1774
2290	54	9605	3119
5083	195	5644	2042
4542	161	6757	1187
6661	161	1352	67
5083	5	5644	1308
1892	161	1228	2372
4705	161	7462	2070
4885	135	1533	3868
9517	161	7964	1606
8943	162	7481	475
2781	223	3512	223
2306	80	2648	2160
7144	150	3552	73
8943	162	7481	2522
5212	161	7144	746
2290	32	8458	2983
6336	175	876	3832
4968	150	2062	1000
876	192	3895	2623
4841	135	1892	1180
7144	162	2648	1768
9260	14	4139	3814
3249	80	8943	3800
975	161	4164	3973
1276	195	417	1796
854	72	7738	506
6886	161	1519	367
245	195	3738	2088
9971	80	4406	1375
2290	135	1892	1486
7144	135	2390	2220
10338	161	2985	2927
7144	228	8037	3954
3789	161	7144	2018
1892	162	5220	3002
7027	161	2215	689
9416	66	4164	3413
6837	162	2290	1345
9614	161	6306	941
2170	126	4164	2
2679	73	8041	3933
2290	161	5549	1126
6661	150	9401	3633
873	72	5081	3775
1263	162	3530	373
5050	161	2781	3916
2476	80	3251	184
7481	162	2290	3671
8029	192	1499	2479
4966	192	8982	893
8709	173	7144	2798
5335	162	5546	803
2329	168	8730	628
8391	162	6335	1438
1302	54	1813	74
4164	161	8943	2665
6863	135	1892	1682
5083	228	5644	617
4705	126	3676	2239
1110	21	6646	192
245	162	6097	2078
3714	168	1417	3811
8193	15	1337	3941
5549	195	5037	3244
2889	162	8482	3036
2541	21	325	570
9416	228	1864	4008
2292	195	7401	172
2541	195	6660	3315
7481	162	4164	304
5083	161	959	3831
7481	135	7354	838
7141	118	9971	3853
1879	195	4164	154
618	161	7715	402
8952	161	4164	1202
9425	162	10281	149
5644	21	5083	2161
10338	162	7144	3425
8943	169	7481	1303
1201	162	7996	1734
1113	118	1566	276
6886	161	4660	867
5083	5	5644	3708
2974	129	3738	1826
4164	21	7481	1091
2064	201	6406	1657
8578	161	2781	313
1786	161	6014	3044
6856	54	4900	2235
4164	150	7481	1265
1232	135	905	3656
3457	204	8935	1232
10365	80	6387	1388
5559	49	7738	2397
7481	81	8943	1471
4164	126	8943	2329
4792	228	8935	1626
3037	126	3738	901
4164	135	6055	125
8943	227	7481	3515
2648	135	6000	3651
1228	135	9345	3901
5921	186	1417	1102
6336	135	7144	2900
3718	126	9300	447
8436	161	3470	1809
1653	80	7889	1353
6142	72	8107	2090
1499	21	700	3267
4164	45	4968	831
3567	195	9441	1304
7805	183	3931	272
2570	114	2290	635
6432	173	3714	2699
1879	162	4580	480
1444	195	10070	2622
9716	161	6337	2995
2357	161	2263	3468
8900	80	7481	3939
4705	126	8943	1397
9024	90	9200	2973
7738	81	4900	2071
8975	168	1864	1776
245	161	4705	1774
9635	114	5644	1014
3578	168	2411	2883
873	161	7144	1437
4164	195	7481	2951
510	161	7645	1639
5742	161	10219	1700
7144	228	2064	814
417	160	5921	1656
7144	126	2434	2794
1892	82	2985	3508
8943	161	7144	2790
1519	179	1228	159
10338	80	2985	1237
1890	228	2064	1556
5083	228	7783	3206
4164	54	7144	1054
2679	80	2648	3174
2504	126	4164	4003
3457	126	6778	2642
5644	114	9614	719
7188	21	7401	1957
7889	80	9384	2997
9416	228	7302	3279
7144	150	6837	2098
3099	90	8033	716
854	114	4900	1518
7481	223	1892	3380
8193	225	836	1278
8436	173	6750	460
4786	5	5960	1888
6646	195	6419	615
4164	10	8943	1096
9024	228	9200	969
5719	161	6660	1921
1899	162	4900	2096
245	161	6660	1457
7144	135	2390	803
9614	173	5644	2278
8086	229	7591	466
6587	162	873	535
8347	59	3454	3461
1243	54	6475	673
4660	135	7704	3304
291	161	7667	1517
7011	126	2648	3316
10226	126	8782	3264
4164	73	4705	1431
7292	161	417	2750
4381	32	6441	2156
1417	186	7292	2013
8301	161	1892	3103
7144	126	5536	114
3457	228	8935	1097
4705	162	4680	1782
4732	161	8374	2567
6552	161	9126	2540
6623	126	2899	3009
6886	150	7711	228
7911	192	1228	3568
7236	49	4853	2573
8347	195	4164	621
6837	72	6645	2135
4968	135	5535	2140
5083	73	5644	1223
2659	32	6352	262
9120	228	2570	3429
1320	11	8935	417
5220	80	1892	1579
4900	162	124	3935
3099	228	8033	1668
8782	135	2570	938
10365	161	7690	3308
2985	161	10338	3474
2182	126	4164	1883
4419	161	728	3525
5083	173	5644	899
2312	162	7992	524
2899	150	7144	2097
1016	161	5716	528
5083	161	8086	1549
7144	89	2985	3561
7354	162	8943	1979
8718	161	1212	3897
1892	80	2985	1556
183	161	5654	1411
2985	135	8943	1553
8678	168	6091	1345
4681	162	1803	1004
1892	72	4900	1709
4164	150	7481	73
4164	135	3530	110
1892	161	3457	2114
7292	54	1417	2467
7481	162	5310	1960
5559	81	1943	2826
1873	228	1315	2022
7481	45	4164	1167
9590	161	4705	2200
3600	14	245	2229
3895	62	6336	786
7481	162	8943	3255
3931	168	6336	483
9429	195	2700	877
4164	161	7481	143
4900	54	4164	3049
2781	135	6975	1300
5549	195	7805	1270
5340	162	2182	3572
4560	162	7354	1978
4406	150	2290	503
8347	126	3552	756
4164	81	8943	313
6985	233	4300	2867
2182	195	3931	312
7354	161	4164	638
4705	228	3595	3610
1615	161	10250	2772
6646	118	7996	2524
4180	32	3526	100
1892	62	2985	3549
9173	85	7904	3779
4786	161	2329	2834
4900	40	7386	2998
5742	32	10219	2228
2659	80	2290	3749
124	199	3525	3686
5083	195	5644	471
7481	114	4623	76
4705	150	4164	3583
7784	161	4968	3475
5719	114	245	1914
4164	135	1444	925
1899	162	7738	58
7144	225	4841	3489
3552	21	6837	2895
4174	54	4823	2395
8943	21	7481	479
7451	161	1583	2526
7996	228	6646	3855
1417	73	6277	3705
7225	126	4164	178
4164	81	7481	1123
1009	161	7185	283
2679	126	8161	3196
4705	81	2899	1619
5400	223	1051	1760
1892	126	3789	1921
8347	81	7738	1979
10412	161	6337	451
7292	161	417	2848
4900	21	7144	3720
2679	161	4164	3540
5851	197	876	2028
2028	49	5229	1494
4783	80	7144	1247
3552	161	7144	3455
5340	161	6813	3372
1276	195	3718	3621
3227	197	6646	2460
5644	21	7783	3894
7481	150	3457	129
538	195	9898	988
5654	162	2904	3427
2570	80	8782	3004
3343	54	9093	147
10174	21	2390	301
9736	80	2290	443
1731	229	2390	347
2349	161	8405	439
7144	45	2899	3427
4164	135	4993	2009
7051	161	8975	553
4164	21	7481	370
3895	12	6336	212
5729	161	7366	3493
8633	195	6337	3147
4164	163	2562	2330
4164	135	7354	2696
4705	223	4406	1699
8615	59	10023	2965
7738	81	2182	3439
3789	126	1892	1999
9137	168	9173	2810
5545	195	7652	3093
9845	162	6248	859
7336	63	9001	1689
876	126	6336	1491
2434	80	7144	2747
7481	135	8943	752
7144	162	2648	3377
7774	32	1417	743
4968	72	2290	10
9556	162	5045	3721
5254	161	1731	2498
1247	161	8458	2347
7354	161	4164	1036
7011	161	4049	3405
8943	228	5742	2189
1892	161	7144	3730
1561	249	5690	3392
3738	118	5719	1711
536	168	8323	3694
6104	81	1417	1950
3530	162	1899	349
5832	223	5000	2649
2411	98	1232	2892
5299	161	5810	3708
7879	2	1232	3796
7186	246	8469	3977
7481	73	4705	1663
5239	162	1444	1852
3005	54	1583	3658
10174	162	6715	3020
1890	114	6406	3471
3676	162	4705	1771
4164	2	7481	1048
2390	49	1474	2121
1199	161	4164	101
8943	81	7481	3099
6440	161	4164	219
1872	161	7481	2480
1417	173	6432	2732
6908	158	2985	3972
2985	195	7144	830
3691	161	417	1152
6475	161	10365	354
2270	80	6336	1972
876	173	9979	3349
7003	195	8579	1012
2162	173	5316	3055
7144	135	10338	3248
6776	173	1328	3369
2478	162	3069	1651
842	161	8678	1061
3343	161	1228	527
4164	135	8482	378
1879	162	4164	293
5083	228	5644	2466
2781	70	1417	2630
10365	32	7690	513
873	161	2570	832
437	162	7387	1160
5559	126	4841	3298
3738	126	7481	2315
7292	195	1417	1509
4164	135	10226	1948
5299	228	10325	3719
1892	45	7144	1574
7144	114	1892	1621
7219	126	4164	3762
2466	195	9696	1381
8269	126	3457	369
7144	114	5549	786
8782	135	2390	862
7605	195	7716	2911
5083	118	5644	3928
8435	81	2592	2810
1350	126	8943	2784
5083	173	5644	1466
3851	161	1543	586
5083	5	5644	1316
4164	45	4823	1848
3738	153	4705	1552
1243	161	9488	2701
8227	126	4164	890
7591	186	835	48
832	81	3966	3266
1417	195	6104	3316
1736	98	6337	3531
4164	45	7481	1567
5299	163	10325	3768
8347	161	7144	1257
4164	162	8943	1012
3552	161	2985	2853
4164	80	2899	2269
2390	89	7144	428
7732	161	3309	80
5083	5	5644	51
9442	45	3494	3163
3387	161	6998	706
8347	161	7481	971
2489	162	4897	2571
7738	72	4244	851
2570	161	6337	676
10230	228	5316	760
3264	161	7144	2491
5083	70	5933	2215
3552	80	7144	3438
4031	21	5914	619
6097	54	3676	1290
908	9	9670	2664
3931	113	7805	690
